prob,N,vPOC,vSUR,vSTO,instance,statusPOC,statusSTO,timePOC,noIterPOC,timeSUR,objPOC,objSUR,objSTO,nswPOC,nswSUR,nswSTO,timeSTO,noIterSTO,wi
calcium,2,2,0,1,132,success,TimeLimit,491.43024,293,,1959.284,,,0.015876421,,,,,"['0.8873323932449524', ' 0.9032088141106760']"
calcium,2,2,0,1,133,success,success,279.81456,158,,4418.2983,,4412.6867,0.63392335,,1.0,3215.0441400000004,1413,"['0.2383241562948337', ' 0.8722475053481753']"
calcium,2,2,0,1,134,success,TimeLimit,1289.3023,690,,1959.284,,,0.015876421,,,,,"['0.8873323932449604', ' 0.9032088141106870']"
calcium,2,2,0,1,135,success,TimeLimit,674.35175,410,,4418.2983,,,0.63392335,,,,,"['0.2383241562948754', ' 0.8722475053481713']"
calcium,2,2,0,1,136,success,success,113.10996,63,,4418.2983,,4412.6867,0.63392335,,1.0,3177.70284,1349,"['0.2383241562948488', ' 0.8722475053481444']"
calcium,2,2,0,1,137,success,TimeLimit,505.59068,298,,1959.284,,,0.015876421,,,,,"['0.8873323932449404', ' 0.9032088141106680']"
calcium,2,2,0,1,138,success,success,235.58176,131,,4418.2983,,4412.6867,0.63392335,,1.0,3366.72694,1174,"['0.2383241562948551', ' 0.8722475053482052']"
calcium,2,2,0,1,139,success,success,796.83404,472,,4418.2983,,4412.6867,0.63392335,,1.0,1605.08386,670,"['0.2383241562948617', ' 0.8722475053481668']"
calcium,2,2,0,1,140,success,success,292.9083,170,,4418.2983,,4412.6867,0.63392335,,1.0,2770.5978,1179,"['0.2383241562948858', ' 0.8722475053481973']"
calcium,2,2,0,1,141,success,TimeLimit,235.80035,125,,1959.284,,,0.015876421,,,,,"['0.8873323932449394', ' 0.9032088141106620']"
calcium,2,2,0,1,142,success,success,415.89154,242,,4418.2983,,4412.6867,0.63392335,,1.0,3207.48326,1301,"['0.2383241562948348', ' 0.8722475053481523']"
calcium,2,2,0,1,143,success,TimeLimit,1895.9218,1140,,1959.284,,,0.015876421,,,,,"['0.8873323932449458', ' 0.9032088141106812']"
calcium,2,2,0,1,144,success,success,101.40042,58,,4418.2983,,4412.6867,0.63392335,,1.0,3349.13698,1470,"['0.2383241562948402', ' 0.8722475053481705']"
calcium,2,2,0,1,145,success,TimeLimit,159.50104,93,,4418.2983,,,0.63392335,,,,,"['0.2383241562948418', ' 0.8722475053481715']"
calcium,2,2,0,1,146,success,TimeLimit,260.79117,158,,4418.2983,,,0.63392335,,,,,"['0.2383241562948344', ' 0.8722475053481425']"
calcium,2,2,0,1,147,success,success,227.12532,132,,4418.2983,,4412.6867,0.63392335,,1.0,2924.39238,1244,"['0.2383241562948282', ' 0.8722475053481588']"
calcium,2,2,0,1,148,success,success,572.2849,344,,4418.2983,,4412.6867,0.63392335,,1.0,2819.2563,1200,"['0.2383241562948019', ' 0.8722475053481457']"
calcium,2,2,0,1,149,success,success,307.61653,183,,4418.2983,,4412.6867,0.63392335,,1.0,2788.36157,1189,"['0.2383241562948324', ' 0.8722475053481653']"
calcium,2,2,0,1,150,success,success,238.03825,137,,4418.2983,,4412.6867,0.63392335,,1.0,2712.66675,1212,"['0.2383241562948280', ' 0.8722475053481498']"
calcium,2,2,0,1,151,success,TimeLimit,562.72779,342,,1959.284,,,0.015876421,,,,,"['0.8873323932449507', ' 0.9032088141106779']"
calcium,2,2,0,1,152,success,success,336.75705,196,,4418.2983,,4412.6867,0.63392335,,1.0,2932.16325,1281,"['0.2383241562948689', ' 0.8722475053481946']"
calcium,2,2,0,1,153,success,TimeLimit,147.82714,81,,4418.2983,,,0.63392335,,,,,"['0.2383241562948663', ' 0.8722475053481464']"
calcium,2,2,0,1,154,success,success,192.82462,112,,4418.2983,,4412.6867,0.63392335,,1.0,2856.78458,1252,"['0.2383241562948064', ' 0.8722475053481429']"
calcium,2,2,0,1,155,success,success,274.51886,170,,4418.2983,,4412.6867,0.63392335,,1.0,3201.2510399999996,1380,"['0.2383241562948476', ' 0.8722475053481703']"
calcium,2,2,0,1,156,success,TimeLimit,1876.3328,1216,,4418.2983,,,0.63392335,,,,,"['0.2383241562949319', ' 0.8722475053481278']"
calcium,2,2,0,1,157,success,success,511.85317,313,,4418.2983,,4412.6867,0.63392335,,1.0,2842.68213,1266,"['0.2383241562948707', ' 0.8722475053481501']"
calcium,2,2,0,1,158,success,TimeLimit,451.61764,278,,4418.2983,,,0.63392335,,,,,"['0.2383241562948644', ' 0.8722475053481207']"
calcium,2,2,0,1,159,success,success,173.10997,94,,4418.2983,,4412.6867,0.63392335,,1.0,2580.55863,1171,"['0.2383241562948137', ' 0.8722475053481767']"
calcium,2,2,0,1,160,success,TimeLimit,918.8579,592,,4418.2983,,,0.63392335,,,,,"['0.2383241562947834', ' 0.8722475053481683']"
calcium,2,2,0,1,161,success,TimeLimit,534.4595,327,,4418.2983,,,0.63392335,,,,,"['0.2383241562948549', ' 0.8722475053481645']"
calcium,2,2,0,1,162,success,TimeLimit,174.37221,99,,4418.2983,,,0.63392335,,,,,"['0.2383241562948952', ' 0.8722475053481800']"
calcium,2,2,0,1,163,success,TimeLimit,450.90883,280,,1959.284,,,0.015876421,,,,,"['0.8873323932449585', ' 0.9032088141106877']"
calcium,2,2,0,1,164,success,TimeLimit,334.47568,199,,4418.2983,,,0.63392335,,,,,"['0.2383241562948911', ' 0.8722475053481553']"
calcium,2,2,0,1,165,success,TimeLimit,901.66367,553,,4418.2983,,,0.63392335,,,,,"['0.2383241562948547', ' 0.8722475053481513']"
calcium,2,2,0,1,166,success,TimeLimit,183.19817,105,,4418.2983,,,0.63392335,,,,,"['0.2383241562948620', ' 0.8722475053481625']"
calcium,2,2,0,1,167,success,TimeLimit,332.37108,190,,1959.284,,,0.015876421,,,,,"['0.8873323932449652', ' 0.9032088141106878']"
calcium,2,2,0,1,168,success,success,106.40813,63,,4418.2983,,4412.6867,0.63392335,,1.0,3094.64017,1338,"['0.2383241562948329', ' 0.8722475053481724']"
calcium,2,2,0,1,169,success,success,164.44433,102,,4418.2983,,4412.6867,0.63392335,,1.0,3009.51387,1287,"['0.2383241562948398', ' 0.8722475053481449']"
calcium,2,2,0,1,170,success,success,233.33355,140,,4418.2983,,4412.6867,0.63392335,,1.0,3001.1316500000003,1297,"['0.2383241562949102', ' 0.8722475053481955']"
calcium,2,2,0,1,171,success,success,217.35406,125,,4418.2983,,4412.6867,0.63392335,,1.0,3189.02134,1397,"['0.2383241562947639', ' 0.8722475053481341']"
calcium,2,2,0,1,172,success,success,260.09161,148,,4418.2983,,4412.6867,0.63392335,,1.0,3323.94069,1479,"['0.2383241562948395', ' 0.8722475053481611']"
calcium,2,2,0,1,173,success,success,113.84687,68,,4418.2983,,4412.6867,0.63392335,,1.0,2991.69493,1321,"['0.2383241562948548', ' 0.8722475053481359']"
calcium,2,2,0,1,174,success,TimeLimit,326.4728,197,,4418.2983,,,0.63392335,,,,,"['0.2383241562948913', ' 0.8722475053481669']"
calcium,2,2,0,1,175,success,success,106.43911,62,,4418.2983,,4412.6867,0.63392335,,1.0,3118.42099,1355,"['0.2383241562948159', ' 0.8722475053481533']"
calcium,2,2,0,1,176,success,TimeLimit,1718.2799,1083,,1959.284,,,0.015876421,,,,,"['0.8873323932449482', ' 0.9032088141106752']"
calcium,2,2,0,1,177,success,success,269.83452,164,,4418.2983,,4412.6867,0.63392335,,1.0,3202.69878,1393,"['0.2383241562948208', ' 0.8722475053481407']"
calcium,2,2,0,1,178,success,success,236.84861,131,,4418.2983,,4412.6867,0.63392335,,1.0,2852.17409,1296,"['0.2383241562948515', ' 0.8722475053481555']"
calcium,2,2,0,1,179,success,TimeLimit,249.57131,158,,4418.2983,,,0.63392335,,,,,"['0.2383241562948184', ' 0.8722475053481595']"
calcium,2,2,0,1,180,success,success,357.55841,216,,4418.2983,,4412.6867,0.63392335,,1.0,2803.88609,1228,"['0.2383241562948208', ' 0.8722475053481626']"
calcium,2,2,0,1,181,success,success,152.92549,91,,4418.2983,,4412.6867,0.63392335,,1.0,3336.98501,1543,"['0.2383241562948713', ' 0.8722475053481414']"
calcium,2,2,0,1,182,success,success,284.82662,170,,4418.2983,,4412.6867,0.63392335,,1.0,3368.8328800000004,1464,"['0.2383241562949052', ' 0.8722475053481938']"
calcium,2,2,0,1,183,success,success,308.973,190,,4418.2983,,4413.0919,0.63392335,,2.0,1373.6517000000001,623,"['0.2383241562948650', ' 0.8722475053481548']"
calcium,2,2,0,1,184,success,success,791.09168,489,,4418.2983,,4412.6867,0.63392335,,1.0,2598.83642,1151,"['0.2383241562947678', ' 0.8722475053481384']"
calcium,2,2,0,1,185,success,success,179.97598,108,,4418.2983,,4412.6867,0.63392335,,1.0,3222.5932199999997,1440,"['0.2383241562948425', ' 0.8722475053481623']"
calcium,2,2,0,1,186,success,TimeLimit,44.413135,24,,1959.284,,,0.015876421,,,,,"['0.8873323932449483', ' 0.9032088141106844']"
calcium,2,2,0,1,187,success,success,674.20348,424,,4418.2983,,4412.6867,0.63392335,,1.0,2744.77992,1205,"['0.2383241562948615', ' 0.8722475053481273']"
calcium,2,2,0,1,188,success,success,175.27776,102,,4418.2983,,4412.6867,0.63392335,,1.0,3343.51584,1432,"['0.2383241562948060', ' 0.8722475053481494']"
calcium,2,2,0,1,189,success,success,332.54259,202,,4418.2983,,4412.6867,0.63392335,,1.0,2507.02201,1146,"['0.2383241562948412', ' 0.8722475053481579']"
calcium,2,2,0,1,190,success,TimeLimit,405.20874,258,,4418.2983,,,0.63392335,,,,,"['0.2383241562948706', ' 0.8722475053481414']"
calcium,2,2,0,1,191,success,success,316.99696,192,,4418.2983,,4412.6867,0.63392335,,1.0,2382.94084,1060,"['0.2383241562948880', ' 0.8722475053481983']"
calcium,2,2,0,1,192,success,success,379.80163,228,,4418.2983,,4412.6867,0.63392335,,1.0,3197.83187,1410,"['0.2383241562948423', ' 0.8722475053481730']"
calcium,2,2,0,1,193,success,TimeLimit,262.55028,160,,4418.2983,,,0.63392335,,,,,"['0.2383241562948004', ' 0.8722475053481291']"
calcium,2,2,0,1,194,success,success,231.23091,134,,4418.2983,,4412.6867,0.63392335,,1.0,2947.17109,1280,"['0.2383241562947840', ' 0.8722475053481662']"
calcium,2,2,0,1,195,success,success,327.56831,201,,4418.2983,,4412.6867,0.63392335,,1.0,3204.11969,1385,"['0.2383241562948603', ' 0.8722475053481603']"
calcium,2,2,0,1,196,success,success,332.88663,200,,4418.2983,,4412.6867,0.63392335,,1.0,3110.74157,1393,"['0.2383241562948558', ' 0.8722475053481613']"
calcium,2,2,0,1,197,success,success,220.69203,134,,4418.2983,,4412.6867,0.63392335,,1.0,3186.46787,1357,"['0.2383241562948164', ' 0.8722475053481653']"
calcium,2,2,0,1,198,success,success,872.67869,552,,4418.2983,,4412.6867,0.63392335,,1.0,2731.64401,1260,"['0.2383241562948578', ' 0.8722475053481493']"
calcium,2,2,0,1,199,success,TimeLimit,1151.9881,755,,4418.2983,,,0.63392335,,,,,"['0.2383241562948417', ' 0.8722475053481523']"
calcium,2,2,0,1,200,success,TimeLimit,109.43697,68,,4418.2983,,,0.63392335,,,,,"['0.2383241562948661', ' 0.8722475053481554']"
calcium,2,2,0,2,101,success,TimeLimit,130.61126,79,,4418.2983,,,0.63392335,,,,,"['0.2383241562948344', ' 0.8722475053481686']"
calcium,2,2,0,2,102,success,TimeLimit,107.1842,59,,4418.2983,,,0.63392335,,,,,"['0.2383241562948406', ' 0.8722475053481589']"
calcium,2,2,0,2,103,success,TimeLimit,120.46147,68,,4418.2983,,,0.63392335,,,,,"['0.2383241562948464', ' 0.8722475053481579']"
calcium,2,2,0,2,104,success,TimeLimit,157.56696,87,,4418.2983,,,0.63392335,,,,,"['0.2383241562948628', ' 0.8722475053481535']"
calcium,2,2,0,2,105,success,success,98.946153,58,,4418.2983,,4412.6867,0.63392335,,1.0,2962.296347,1236,"['0.2383241562948545', ' 0.8722475053481699']"
calcium,2,2,0,2,106,success,success,571.68202,335,,1959.284,,4412.6867,0.015876421,,1.0,1956.0558800000001,837,"['0.8873323932449491', ' 0.9032088141106716']"
calcium,2,2,0,2,107,success,success,259.24161,157,,4418.2983,,4413.0919,0.63392335,,2.0,2487.27249,1032,"['0.2383241562947788', ' 0.8722475053481499']"
calcium,2,2,0,2,108,success,success,349.98346,197,,1959.284,,4412.6867,0.015876421,,1.0,1571.3703400000002,655,"['0.8873323932449366', ' 0.9032088141106671']"
calcium,2,2,0,2,109,TimeLimit,TimeLimitPOC,,,,,,,,,,,,
calcium,2,2,0,2,110,success,TimeLimit,128.18954,72,,4418.2983,,,0.63392335,,,,,"['0.2383241562949039', ' 0.8722475053481519']"
calcium,2,2,0,2,111,success,TimeLimit,94.773335,54,,4418.2983,,,0.63392335,,,,,"['0.2383241562948549', ' 0.8722475053481437']"
calcium,2,2,0,2,112,success,TimeLimit,404.77401,233,,4418.2983,,,0.63392335,,,,,"['0.2383241562948724', ' 0.8722475053481702']"
calcium,2,2,0,2,113,success,TimeLimit,87.951799,49,,4418.2983,,,0.63392335,,,,,"['0.2383241562948335', ' 0.8722475053481600']"
calcium,2,2,0,2,114,success,TimeLimit,185.47834,105,,4418.2983,,,0.63392335,,,,,"['0.2383241562948305', ' 0.8722475053481741']"
calcium,2,2,0,2,115,success,TimeLimit,263.97666,153,,4418.2983,,,0.63392335,,,,,"['0.2383241562949019', ' 0.8722475053481953']"
calcium,2,2,0,2,116,success,TimeLimit,101.70346,56,,4418.2983,,,0.63392335,,,,,"['0.2383241562948244', ' 0.8722475053481660']"
calcium,2,2,0,2,117,success,success,269.60666,167,,4418.2983,,4412.6867,0.63392335,,1.0,3218.62384,1347,"['0.2383241562956499', ' 0.8722475053481191']"
calcium,2,2,0,2,118,success,success,65.537433,31,,1959.284,,4412.6867,0.015876421,,1.0,1324.604867,565,"['0.8873323932449513', ' 0.9032088141106782']"
calcium,2,2,0,2,119,success,TimeLimit,296.11582,173,,4418.2983,,,0.63392335,,,,,"['0.2383241562948355', ' 0.8722475053481470']"
calcium,2,2,0,2,120,success,TimeLimit,634.70452,395,,4418.2983,,,0.63392335,,,,,"['0.2383241562947889', ' 0.8722475053481691']"
calcium,2,2,0,2,121,success,success,547.57395,315,,1959.284,,4412.6867,0.015876421,,1.0,2090.58985,922,"['0.8873323932449384', ' 0.9032088141106719']"
calcium,2,2,0,2,122,success,TimeLimit,379.94787,214,,4418.2983,,,0.63392335,,,,,"['0.2383241562948782', ' 0.8722475053481530']"
calcium,2,2,0,2,123,success,success,429.1113,216,,1959.284,,4412.6867,0.015876421,,1.0,1746.3447,736,"['0.8873323932449414', ' 0.9032088141106722']"
calcium,2,2,0,2,124,success,TimeLimit,272.85038,156,,4418.2983,,,0.63392335,,,,,"['0.2383241562948600', ' 0.8722475053481713']"
calcium,2,2,0,2,125,success,TimeLimit,1808.8121,1131,,4418.2983,,,0.63392335,,,,,"['0.2383241562948160', ' 0.8722475053481805']"
calcium,2,2,0,2,126,success,success,433.37639,261,,4418.2983,,4412.6867,0.63392335,,1.0,3051.0850100000002,1283,"['0.2383241562948090', ' 0.8722475053481881']"
calcium,2,2,0,2,127,success,TimeLimit,303.08377,169,,4418.2983,,,0.63392335,,,,,"['0.2383241562948498', ' 0.8722475053481756']"
calcium,2,2,0,2,128,success,success,125.38089,71,,4418.2983,,4412.6867,0.63392335,,1.0,3053.92111,1326,"['0.2383241562948453', ' 0.8722475053481321']"
calcium,2,2,0,2,129,success,TimeLimit,679.34139,405,,4418.2983,,,0.63392335,,,,,"['0.2383241562948718', ' 0.8722475053481544']"
calcium,2,2,0,2,130,success,TimeLimit,640.9135,377,,4418.2983,,,0.63392335,,,,,"['0.2383241562948047', ' 0.8722475053481558']"
calcium,2,2,0,2,131,success,TimeLimit,493.85639,296,,4418.2983,,,0.63392335,,,,,"['0.2383241562948381', ' 0.8722475053481380']"
calcium,2,2,0,2,132,success,success,482.56939,293,,1959.284,,4412.6867,0.015876421,,1.0,1724.05161,752,"['0.8873323932449524', ' 0.9032088141106760']"
calcium,2,2,0,2,133,success,success,284.70511,158,,4418.2983,,4412.6867,0.63392335,,1.0,3356.67659,1491,"['0.2383241562948337', ' 0.8722475053481753']"
calcium,2,2,0,2,134,success,success,1270.1828,690,,1959.284,,4412.6867,0.015876421,,1.0,1119.7444999999998,458,"['0.8873323932449604', ' 0.9032088141106870']"
calcium,2,2,0,2,135,success,success,687.16953,410,,4418.2983,,4412.6867,0.63392335,,1.0,2385.7177699999997,1021,"['0.2383241562948754', ' 0.8722475053481713']"
calcium,2,2,0,2,136,success,TimeLimit,113.38808,63,,4418.2983,,,0.63392335,,,,,"['0.2383241562948488', ' 0.8722475053481444']"
calcium,2,2,0,2,137,success,success,500.2708,298,,1959.284,,4412.6867,0.015876421,,1.0,1196.8521,511,"['0.8873323932449404', ' 0.9032088141106680']"
calcium,2,2,0,2,138,success,success,234.73991,131,,4418.2983,,4412.6867,0.63392335,,1.0,2670.71929,1166,"['0.2383241562948551', ' 0.8722475053482052']"
calcium,2,2,0,2,139,success,TimeLimit,797.09829,472,,4418.2983,,,0.63392335,,,,,"['0.2383241562948617', ' 0.8722475053481668']"
calcium,2,2,0,2,140,success,success,292.61489,170,,4418.2983,,4412.6867,0.63392335,,1.0,3287.62161,1452,"['0.2383241562948858', ' 0.8722475053481973']"
calcium,2,2,0,2,141,success,success,227.0817,125,,1959.284,,4412.6867,0.015876421,,1.0,1288.0003000000002,534,"['0.8873323932449394', ' 0.9032088141106620']"
calcium,2,2,0,2,142,success,TimeLimit,415.92539,242,,4418.2983,,,0.63392335,,,,,"['0.2383241562948348', ' 0.8722475053481523']"
calcium,2,2,0,2,143,success,success,1870.9436,1140,,1959.284,,4412.6867,0.015876421,,1.0,1392.364,570,"['0.8873323932449458', ' 0.9032088141106812']"
calcium,2,2,0,2,144,TimeLimit,TimeLimitPOC,,,,,,,,,,,,
calcium,2,2,0,2,145,success,TimeLimit,160.03926,93,,4418.2983,,,0.63392335,,,,,"['0.2383241562948418', ' 0.8722475053481715']"
calcium,2,2,0,2,146,success,success,256.3658,158,,4418.2983,,4412.6867,0.63392335,,1.0,3207.636,1394,"['0.2383241562948344', ' 0.8722475053481425']"
calcium,2,2,0,2,147,success,success,226.04862,132,,4418.2983,,4412.6867,0.63392335,,1.0,3415.03788,1453,"['0.2383241562948282', ' 0.8722475053481588']"
calcium,2,2,0,2,148,success,success,587.78808,344,,4418.2983,,4412.6867,0.63392335,,1.0,2151.9192199999998,919,"['0.2383241562948019', ' 0.8722475053481457']"
calcium,2,2,0,2,149,success,success,292.80109,183,,4418.2983,,4412.6867,0.63392335,,1.0,3254.96751,1410,"['0.2383241562948324', ' 0.8722475053481653']"
calcium,2,2,0,2,150,success,TimeLimit,230.86821,137,,4418.2983,,,0.63392335,,,,,"['0.2383241562948280', ' 0.8722475053481498']"
calcium,2,2,0,2,151,success,success,579.93447,342,,1959.284,,4412.6867,0.015876421,,1.0,1638.5311299999998,662,"['0.8873323932449507', ' 0.9032088141106779']"
calcium,2,2,0,2,152,success,success,337.95514,196,,4418.2983,,4412.6867,0.63392335,,1.0,3255.65056,1392,"['0.2383241562948689', ' 0.8722475053481946']"
calcium,2,2,0,2,153,success,success,149.51643,81,,4418.2983,,4412.6867,0.63392335,,1.0,3390.70647,1518,"['0.2383241562948663', ' 0.8722475053481464']"
calcium,2,2,0,2,154,success,success,195.372,112,,4418.2983,,4412.6867,0.63392335,,1.0,3400.5881,1477,"['0.2383241562948064', ' 0.8722475053481429']"
calcium,2,2,0,2,155,success,TimeLimit,269.89208,170,,4418.2983,,,0.63392335,,,,,"['0.2383241562948476', ' 0.8722475053481703']"
calcium,2,2,0,2,156,success,TimeLimit,1894.2238,1216,,4418.2983,,,0.63392335,,,,,"['0.2383241562949319', ' 0.8722475053481278']"
calcium,2,2,0,2,157,success,success,514.68933,313,,4418.2983,,4412.6867,0.63392335,,1.0,3070.9459699999998,1423,"['0.2383241562948707', ' 0.8722475053481501']"
calcium,2,2,0,2,158,success,success,460.23237,278,,4418.2983,,4412.6867,0.63392335,,1.0,2164.6380299999996,962,"['0.2383241562948644', ' 0.8722475053481207']"
calcium,2,2,0,2,159,success,success,175.51649,94,,4418.2983,,4412.6867,0.63392335,,1.0,3351.07781,1426,"['0.2383241562948137', ' 0.8722475053481767']"
calcium,2,2,0,2,160,success,TimeLimit,910.94909,592,,4418.2983,,,0.63392335,,,,,"['0.2383241562947834', ' 0.8722475053481683']"
calcium,2,2,0,2,161,success,success,533.32659,327,,4418.2983,,4412.6867,0.63392335,,1.0,2957.22471,1287,"['0.2383241562948549', ' 0.8722475053481645']"
calcium,2,2,0,2,162,success,TimeLimit,181.40385,99,,4418.2983,,,0.63392335,,,,,"['0.2383241562948952', ' 0.8722475053481800']"
calcium,2,2,0,2,163,success,success,459.89388,280,,1959.284,,4412.6867,0.015876421,,1.0,1213.89512,520,"['0.8873323932449585', ' 0.9032088141106877']"
calcium,2,2,0,2,164,success,TimeLimit,329.42446,199,,4418.2983,,,0.63392335,,,,,"['0.2383241562948911', ' 0.8722475053481553']"
calcium,2,2,0,2,165,success,TimeLimit,892.94753,553,,4418.2983,,,0.63392335,,,,,"['0.2383241562948547', ' 0.8722475053481513']"
calcium,2,2,0,2,166,success,TimeLimit,182.71747,105,,4418.2983,,,0.63392335,,,,,"['0.2383241562948620', ' 0.8722475053481625']"
calcium,2,2,0,2,167,success,success,335.03316,190,,1959.284,,4412.6867,0.015876421,,1.0,1639.25774,730,"['0.8873323932449652', ' 0.9032088141106878']"
calcium,2,2,0,2,168,success,TimeLimit,106.27915,63,,4418.2983,,,0.63392335,,,,,"['0.2383241562948329', ' 0.8722475053481724']"
calcium,2,2,0,2,169,success,success,165.24443,102,,4418.2983,,4412.6867,0.63392335,,1.0,3375.6673699999997,1466,"['0.2383241562948398', ' 0.8722475053481449']"
calcium,2,2,0,2,170,success,TimeLimit,237.29704,140,,4418.2983,,,0.63392335,,,,,"['0.2383241562949102', ' 0.8722475053481955']"
calcium,2,2,0,2,171,success,success,212.47683,125,,4418.2983,,4412.6867,0.63392335,,1.0,2483.60247,1083,"['0.2383241562947639', ' 0.8722475053481341']"
calcium,2,2,0,2,172,success,success,253.84674,148,,4418.2983,,4412.6867,0.63392335,,1.0,3301.96736,1445,"['0.2383241562948395', ' 0.8722475053481611']"
calcium,2,2,0,2,173,success,success,115.58777,68,,4418.2983,,4412.6867,0.63392335,,1.0,3506.0868299999997,1488,"['0.2383241562948548', ' 0.8722475053481359']"
calcium,2,2,0,2,174,success,TimeLimit,336.46799,197,,4418.2983,,,0.63392335,,,,,"['0.2383241562948913', ' 0.8722475053481669']"
calcium,2,2,0,2,175,success,success,112.22263,62,,4418.2983,,4412.6867,0.63392335,,1.0,3389.5915699999996,1504,"['0.2383241562948159', ' 0.8722475053481533']"
calcium,2,2,0,2,176,success,success,1666.7856,1083,,1959.284,,4412.6867,0.015876421,,1.0,1568.2051,666,"['0.8873323932449482', ' 0.9032088141106752']"
calcium,2,2,0,2,177,success,success,280.84531,164,,4418.2983,,4412.6867,0.63392335,,1.0,3328.34139,1478,"['0.2383241562948208', ' 0.8722475053481407']"
calcium,2,2,0,2,178,success,TimeLimit,229.20648,131,,4418.2983,,,0.63392335,,,,,"['0.2383241562948515', ' 0.8722475053481555']"
calcium,2,2,0,2,179,success,success,249.88194,158,,4418.2983,,4412.6867,0.63392335,,1.0,2900.9681600000004,1325,"['0.2383241562948184', ' 0.8722475053481595']"
calcium,2,2,0,2,180,success,success,356.81169,216,,4418.2983,,4412.6867,0.63392335,,1.0,2831.44701,1213,"['0.2383241562948208', ' 0.8722475053481626']"
calcium,2,2,0,2,181,success,TimeLimit,150.97468,91,,4418.2983,,,0.63392335,,,,,"['0.2383241562948713', ' 0.8722475053481414']"
calcium,2,2,0,2,182,success,success,279.44595,170,,4418.2983,,4412.6867,0.63392335,,1.0,3262.37185,1454,"['0.2383241562949052', ' 0.8722475053481938']"
calcium,2,2,0,2,183,success,TimeLimit,310.8807,190,,4418.2983,,,0.63392335,,,,,"['0.2383241562948650', ' 0.8722475053481548']"
calcium,2,2,0,2,184,success,TimeLimit,783.03918,489,,4418.2983,,,0.63392335,,,,,"['0.2383241562947678', ' 0.8722475053481384']"
calcium,2,2,0,2,185,success,TimeLimit,182.71957,108,,4418.2983,,,0.63392335,,,,,"['0.2383241562948425', ' 0.8722475053481623']"
calcium,2,2,0,2,186,success,success,43.791491,24,,1959.284,,4412.6867,0.015876421,,1.0,963.4851090000001,422,"['0.8873323932449483', ' 0.9032088141106844']"
calcium,2,2,0,2,187,success,success,671.54245,424,,4418.2983,,4412.6867,0.63392335,,1.0,2929.84155,1312,"['0.2383241562948615', ' 0.8722475053481273']"
calcium,2,2,0,2,188,success,success,175.99844,102,,4418.2983,,4412.6867,0.63392335,,1.0,3132.85466,1342,"['0.2383241562948060', ' 0.8722475053481494']"
calcium,2,2,0,2,189,success,TimeLimit,333.45712,202,,4418.2983,,,0.63392335,,,,,"['0.2383241562948412', ' 0.8722475053481579']"
calcium,2,2,0,2,190,success,success,408.80946,258,,4418.2983,,4412.6867,0.63392335,,1.0,3076.71944,1379,"['0.2383241562948706', ' 0.8722475053481414']"
calcium,2,2,0,2,191,success,success,320.41921,192,,4418.2983,,4412.6867,0.63392335,,1.0,3233.01319,1416,"['0.2383241562948880', ' 0.8722475053481983']"
calcium,2,2,0,2,192,success,success,378.5834,228,,4418.2983,,4412.6867,0.63392335,,1.0,2715.1033,1187,"['0.2383241562948423', ' 0.8722475053481730']"
calcium,2,2,0,2,193,success,TimeLimit,264.52432,160,,4418.2983,,,0.63392335,,,,,"['0.2383241562948004', ' 0.8722475053481291']"
